CATEGORY,ITEM CODE,DESCRIPTION,SUPPLIER,UNIT PRICE,OPENING STOCKS,PURCHASE QUANTITY,SALES QUANTITY,ENDING STOCKS,RETAIL PRICE
ENGINE,ENG161,PISTON KIT BEATFI STD - SAIYAN,WEDZZ,226,5,0,0,5,450
ENGINE,ENG166,PISTON KIT CG125 STD - SAIYAN,WEDZZ,226,5,0,0,5,450
ENGINE,ENG079,PISTON KIT CG125 STD - SW,WEDZZ,220,3,0,0,3,450
ENGINE,ENG080,PISTON KIT CG150 STANDARD - SV,PANGMASA,250,0,0,0,0,400
ENGINE,ENG170,PISTON KIT CLICK125 STD - SAIYAN,WEDZZ,226,5,0,0,5,450
ENGINE,ENG162,PISTON KIT CT100 STD - SAIYAN,WEDZZ,226,2,0,0,2,450
ENGINE,ENG169,PISTON KIT GY6150 STD - SAIYAN,WEDZZ,214,5,0,0,5,400
ENGINE,ENG172,PISTON KIT LF110 STD - SAIYAN,WEDZZ,218,2,0,0,2,400
ENGINE,ENG192,PISTON KIT LIFAN STANDARD - MAKOTO,ARB18,360,0,0,0,0,550
ENGINE,ENG167,PISTON KIT LIFAN125 STD - SAIYAN,WEDZZ,226,2,0,0,2,450
ENGINE,ENG081,PISTON KIT MIO STANDARD - SV,PANGMASA,250,1,0,0,1,400
ENGINE,ENG168,PISTON KIT MIO STD - SAIYAN,WEDZZ,218,5,0,0,5,400
ENGINE,ENG164,PISTON KIT STX STD - SAIYAN,WEDZZ,226,5,0,0,5,450
ENGINE,ENG082,PISTON KIT TMX STANDARD - SV,PANGMASA,250,1,0,0,1,400
ENGINE,ENG163,PISTON KIT TMX SUPREMO STD - SAIYAN,WEDZZ,252,4,0,0,4,450
ENGINE,ENG173,PISTON KIT TMX125 STD - SAIYAN,WEDZZ,214,4,0,0,4,400
ENGINE,ENG160,PISTON KIT TMX155 STD - SAIYAN,WEDZZ,226,4,0,0,4,450
ENGINE,ENG165,PISTON KIT WAVE125 STD - SAIYAN,WEDZZ,226,3,0,0,3,450
ENGINE,ENG171,PISTON KIT XRM110 STD - SAIYAN,WEDZZ,214,3,0,0,3,400
ENGINE,ENG084,PISTON RING CG125 STANDARD - FMP,PANGMASA,90,9,0,0,9,140
ENGINE,ENG158,PISTON RING CG125 STD - SAIYAN,WEDZZ,84,10,0,0,10,140
ENGINE,ENG083,PISTON RING CLICK 125,WALKIN,430,1,0,0,1,650
ENGINE,ENG159,PISTON RING CLICK125 STD - SAIYAN,WEDZZ,84,10,0,0,10,140
ENGINE,ENG152,PISTON RING CT100 - SAIYAN,WEDZZ,77,10,0,0,10,130
ENGINE,ENG155,PISTON RING GY6150 STD - SAIYAN,WEDZZ,84,10,0,0,10,140
ENGINE,ENG178,PISTON RING LIFAN110 STD - MAKOTO,ARB18,190,3,0,0,3,300
ENGINE,ENG153,PISTON RING LIFAN125 STD - SAIYAN,WEDZZ,84,10,0,0,10,150
ENGINE,ENG154,PISTON RING MIO - SAIYAN,WEDZZ,77,9,0,0,9,130
ENGINE,ENG085,PISTON RING MIO STANDARD - SV,PANGMASA,90,10,0,0,10,140
ENGINE,ENG086,PISTON RING TMX STANDARD - SV,PANGMASA,90,10,0,0,10,140
ENGINE,ENG151,PISTON RING TMX SUPREMO STD - SAIYAN,WEDZZ,92,9,0,0,9,140
ENGINE,ENG148,PISTON RING TMX125 STD - SAIYAN,WEDZZ,84,9,0,0,9,140
ENGINE,ENG149,PISTON RING TMX155 STD - SAIYAN,WEDZZ,92,6,0,0,6,140
ENGINE,ENG156,PISTON RING WAVE100 - SAIYAN,WEDZZ,77,10,0,0,10,130
ENGINE,ENG150,PISTON RING WAVE125 STD - SAIYAN,WEDZZ,77,10,0,0,10,130
ENGINE,ENG157,PISTON RING XRM110 - SAIYAN,WEDZZ,77,8,0,0,8,130
ENGINE,ENG176,PISTON SKYGO 0.50 (SG150-ZK) 13211L,WEDZZ,350,3,0,0,3,550
ENGINE,ENG087,PLATE LOCK  AEROX,WALKIN,190,1,0,0,1,230
ENGINE,ENG090,PULLEY BUSHING AEROX - RS8,WALKIN,232,1,0,0,1,330
ENGINE,ENG089,PULLEY BUSHING MIO/M3 - RS8,WALKIN,267,0,0,0,0,350
ENGINE,ENG092,PULLEY OIL SEAL M3/SOULi125 93102-25816,WALKIN,90,0,0,0,0,150
CVT,CVT088,PULLEY SET BEAT FI - BWIN,WEDZZ,1300,2,0,0,2,1800
CVT,CVT069,PULLEY SET BEAT FI - JVT,ARB18,1661,3,0,0,3,2300
CVT,CVT131,PULLEY SET CLICK125 - HIRC,ARB18,1333,2,0,0,2,1700
CVT,CVT049,PULLEY SET CLICK125/150 - JVT,ARB18,1706,0,0,0,0,2100
CVT,CVT087,PULLEY SET CLICK125/CLICK150 - BWIN,WEDZZ,1420,2,0,0,2,1950
ENGINE,ENG094,PULLEY SET MIO - BWIN,WEDZZ,950,1,0,0,1,1300
CVT,CVT130,PULLEY SET MIO - HIRC,ARB18,998,2,0,0,2,1300
CVT,CVT112,PULLEY SET MIO - JVT,ARB18,1745,2,0,0,2,2250
CVT,CVT086,PULLEY SET MIO - SUN,WEDZZ,1300,0,0,0,0,1800
CVT,CVT050,PULLEY SET MIO M3 - JVT,ARB18,1877,0,0,0,0,2300
CVT,CVT067,PULLEY SET MIO M3 - JVT,ARB18,1877,3,0,0,3,2400
ENGINE,ENG095,PULLEY SET MIO SPORTY - JVT,WALKIN,1653,0,0,0,0,2150
CVT,CVT084,PULLEY SET NMAX - SUN,WEDZZ,2200,0,0,0,0,2700
CVT,CVT114,PULLEY SET NMAX/AEROX - JVT,ARB18,2260,2,0,0,2,2800
CVT,CVT053,PULLEY SET NMAX/AEROX - JVT,ARB18,2201,0,0,0,0,2750
CVT,CVT085,PULLEY SET PCX160 - SUN,WEDZZ,2310,1,0,0,1,2850
CVT,CVT054,PULLEY SET PCX160- JVT,ARB18,2076,1,0,0,1,2600
ENGINE,ENG096,PULLEY SIDE OIL SEAL M3,WALKIN,80,4,0,0,4,140
ENGINE,ENG097,PULLEY SIDE OIL SEAL MIO SPORTY,WALKIN,70,2,0,0,2,130
ENGINE,ENG098,PULLEY WASHER M3/AEROX/NMAX,WALKIN,45,2,0,0,2,60
CVT,CVT125,PULLEY WITH FACE AND BUSHING MIO - SUN,ARB18,1266,2,0,0,2,1680
ENGINE,ENG099,PUSH ROD - CW (TMX),PANGMASA,43,0,0,0,0,90
ELECTRICAL,ELE111,REGULATOR - BILLION (RUSI),PANGMASA,185,0,0,0,0,230
ELECTRICAL,ELE112,REGULATOR - BILLION (TMX),PANGMASA,100,2,0,0,2,150
ELECTRICAL,ELE113,REGULATOR - BILLION (TMX125),PANGMASA,230,1,0,0,1,300
ELECTRICAL,ELE114,REGULATOR - KRYON (RUSI125 5WIRE),BAMC,200,2,0,0,2,260
ELECTRICAL,ELE115,REGULATOR - MC (BC175),PANGMASA,102,1,0,0,1,150
ELECTRICAL,ELE116,REGULATOR - MRTR (GY6),PANGMASA,164,2,0,0,2,220
ELECTRICAL,ELE118,REGULATOR - NO BRAND (RUSI),WALKIN,170,2,0,0,2,230
ELECTRICAL,ELE119,REGULATOR - QUANTUM (XRM),PANGMASA,113,1,0,0,1,160
ELECTRICAL,ELE120,REGULATOR - SK (GY6) 6 WIRE,WALKIN,150,2,0,0,2,250
ELECTRICAL,ELE121,REGULATOR - SK (SUPREMO),WALKIN,200,5,0,0,5,250
ELECTRICAL,ELE336,REGULATOR FXD125 CHINA 5WIRE - SLV,WEDZZ,190,3,0,0,3,280
ELECTRICAL,ELE431,REGULATOR MIO/R150 - JRS,ARB18,90,5,0,0,5,200
ELECTRICAL,ELE305,REGULATOR MIOM3,ARB18,426,0,0,0,0,550
ELECTRICAL,ELE403,REGULATOR MIOM3 - TTGR/YSK/LIMAN,ARB18,395,0,0,0,0,600
ELECTRICAL,ELE432,REGULATOR MIOM3/MIOI125 - YAKIMOTO,ARB18,470,3,0,0,3,600
ELECTRICAL,ELE342,REGULATOR SUPREMO - SW,WEDZZ,275,5,0,0,5,350
ELECTRICAL,ELE124,REGULATOR TMX125 ALPHA - KRYON,BAMC,210,0,0,0,0,300
ELECTRICAL,ELE404,REGULATOR TMX125/ALPHA - CSL,ARB18,142,1,0,0,1,300
ELECTRICAL,ELE125,REGULATOR TMX155 - KRYON,BAMC,125,4,0,0,4,200
ELECTRICAL,ELE340,REGULATOR TMX155 - SW,WEDZZ,110,4,0,0,4,180
ELECTRICAL,ELE127,RELAY 5-PIN - BOSCH,BAMC,40,0,0,0,0,100
ELECTRICAL,ELE309,RELAY 5PIN - CSL,ARB18,31,0,0,0,0,60
ELECTRICAL,ELE128,RELAY 5PIN - SV,PANGMASA,28,0,0,0,0,60
ELECTRICAL,ELE129,RELAY 5PIN W/ SOCKET,ONLINE,37,9,0,0,9,120
ELECTRICAL,ELE130,RELAY 5-PIN WITH SOCKET UNIVERSAL,BAMC,65,0,0,0,0,120
ELECTRICAL,ELE131,RELAY FLASHER LED - PAG,WALKIN,80,1,0,0,1,100
ELECTRICAL,ELE320,RELAY FLASHER LED ADJUSTABLE - BIMOTA,ONLINE,29.05,20,0,0,20,80
ELECTRICAL,ELE132,RELAY FLASHER WITH SOUND,PANGMASA,25,0,0,0,0,60
ELECTRICAL,ELE134,RELAY HORN HARNESS SET,ONLINE,82,12,0,0,12,150
ELECTRICAL,ELE135,RELAY INTERUPTOR 12V - SHINAGAWA,BAMC,66,1,0,0,1,150
ELECTRICAL,ELE136,RELAY SOCKET 5-WIRE - YAKIMOTO,BAMC,20,0,0,0,0,40
WHEEL,WHL029,RIM 1.4 X 17 - GRS,PANGMASA,330,0,0,0,0,500
WHEEL,WHL030,RIM 1.4 X 17 - PM,ARB18,310,2,0,0,2,500
WHEEL,WHL304,RIM 1.6 X 17 - PM,ARB18,330,3,0,0,3,500
WHEEL,WHL034,RIM LIGHT BLUE - SUPER DRAG,WALKIN,2390,1,0,0,1,2900
WHEEL,WHL036,RIM PINK - SUPER DRAG,WALKIN,2390,1,0,0,1,2900
WHEEL,WHL037,RIM RED - VANZBOY,WALKIN,1080,1,0,0,1,1450
WHEEL,WHL038,RIM SET 1.2/1.4 X 17 BLUE - VANZBOY,ARB18,1100,2,0,0,2,1450
WHEEL,WHL039,RIM SET 1.2/1.4 X 17 PINK - VANZBOY,ARB18,1100,1,0,0,1,1450
WHEEL,WHL040,RIM SET 1.2/1.4 X 17 RED - VANZBOY,ARB18,1100,2,0,0,2,1450
WHEEL,WHL041,RIM SET 1.4 X 17 GREEN - VANZBOY,ARB18,1100,1,0,0,1,1450
WHEEL,WHL241,RIM SET X14 BLACK TAIKOM,WALKIN,500,0,0,0,0,1100
WHEEL,WHL240,RIM SET X14 GREEN TAIKOM,WALKIN,500,1,0,0,1,1100
WHEEL,WHL242,RIM SET X14 PINK TAIKOM,WALKIN,500,1,0,0,1,1100
ENGINE,ENG102,ROCKER ARM ROLLER TYPE MIO,WALKIN,360,0,0,0,0,550
ENGINE,ENG103,ROCKER ARM UPPER - SW (TMX),PANGMASA,160,2,0,0,2,280
CHAIN,CHN039,ROLLER CHAIN - OTAKA (C100),PANGMASA,80,2,0,0,2,150
CHAIN,CHN040,ROLLER CHAIN - OTAKA (XRM),PANGMASA,80,0,0,0,0,150
WHEEL,WHL252,RUBBER PATCH 48 MYB,WEDZZ,4,97,0,0,97,10
ACCESSORIES,ACS053,SEAT ASSEMBLY MIO SPORTY - JRP,WALKIN,1517,1,0,0,1,2000
ACCESSORIES,ACS055,SEAT ASSEMBLY WAVE 100/XRM 110 - JRP,WALKIN,1517,1,0,0,1,2000
ACCESSORIES,ACS061,SEAT COVER AEROX RUBBER - JRP,BAMC,200,5,0,0,5,300
ACCESSORIES,ACS109,SEAT COVER CAMEL BACK OVERSIZED BLACK - SOMJIN,BAMC,185,10,0,0,10,290
ACCESSORIES,ACS064,SEAT COVER CAMEL BACK STANDARD BLACK - SOMJIN,BAMC,165,1,0,0,1,250
ACCESSORIES,ACS106,SEAT COVER CAMEL BACK STANDARD BLUE - SOMJIN,BAMC,165,2,0,0,2,250
ACCESSORIES,ACS105,SEAT COVER CAMEL BACK STANDARD RED - SOMJIN,BAMC,165,3,0,0,3,250
ACCESSORIES,ACS108,SEAT COVER LAMINATED BLUE - TRIBAL,BAMC,165,5,0,0,5,270
ACCESSORIES,ACS067,SEAT COVER MEDIUM RUBBER - JRP,BAMC,200,1,0,0,1,300
ACCESSORIES,ACS068,SEAT COVER NMAX RUBBER - JRP,BAMC,200,8,0,0,8,300
ACCESSORIES,ACS071,SEAT COVER PLAIN - SOMJIN,ARB18,64,1,0,0,1,120
ACCESSORIES,ACS072,SEAT COVER SMALL RUBBER - JRP,BAMC,200,10,0,0,10,300
ACCESSORIES,ACS073,SEAT COVER TMX WITH STRING,ARB18,80,7,0,0,7,150
ACCESSORIES,ACS107,SEAT COVER TMX155 RUBBER - JRP,BAMC,200,0,0,0,0,300
ACCESSORIES,ACS112,SEAT COVER VR1 OVERSIZED RED - SOMJIN,BAMC,135,2,0,0,2,250
ACCESSORIES,ACS110,SEAT COVER VR2 OVERSIZED RED - SOMJIN,BAMC,135,3,0,0,3,250
ACCESSORIES,ACS111,SEAT COVER VR2 OVERSIZED WHITE - SOMJIN,BAMC,135,4,0,0,4,250
ACCESSORIES,ACS074,SEAT COVER WITH STRING FOR TMX,BAMC,70,0,0,0,0,150
ACCESSORIES,ACS076,SEAT PAD MIOi125 / BB3 - F4741-00,WALKIN,55,1,0,0,1,95
BOLT & NUT,BNT057,SENSOR BOLT G,WALKIN,19,1,0,0,1,35
BOLT & NUT,BNT058,SENSOR BOLT WG,WALKIN,19,1,0,0,1,35
WHEEL,WHL047,SHOCK DTG WHITE R150/F1 - YSS,WALKIN,2300,1,0,0,1,2700
WHEEL,WHL251,SHOCK SUPPORT 280MM LONG,ARB18,142,0,0,0,0,250
WHEEL,WHL250,SHOCK SUPPORT 280MM SHORT,ARB18,142,6,0,0,6,250
WHEEL,WHL050,SHOCK SUPPORT 280MM SILVER,PANGMASA,110,0,0,0,0,250
WHEEL,WHL051,SHOCK SUPPORT 310MM BLACK,BAMC,125,0,0,0,0,250
WHEEL,WHL052,SHOCK SUPPORT 310MM SILVER,PANGMASA,110,0,0,0,0,250
WHEEL,WHL054,SHOCK SUSPENSION (BLACK/GOLD) (NMAX/AEROX) - JVT,WALKIN,7000,1,0,0,1,8000
WHEEL,WHL055,SHOCK SUSPENSION AEROX (USED),WALKIN,0,1,0,0,1,1000
ACCESSORIES,ACS077,SIDE MIRROR - LTC 313Y,PANGMASA,130,0,0,0,0,200
ACCESSORIES,ACS099,SIDE MIRROR BLACK TMX155 - KRYON,BAMC,75,0,0,0,0,150
ACCESSORIES,ACS080,SIDE MIRROR BOLT G YAMAHA,WALKIN,150,1,0,0,1,250
ACCESSORIES,ACS101,SIDE MIRROR CARBON YAMAHA - LAZX,BAMC,170,1,0,0,1,270
ACCESSORIES,ACS100,SIDE MIRROR CARBON YAMAHA MIO125/NMAX - KRYON,BAMC,165,2,0,0,2,270
ACCESSORIES,ACS097,SIDE MIRROR GOLD - MTR,BAMC,250,2,0,0,2,360
ACCESSORIES,ACS083,SIDE MIRROR HOLDER RIGHT,WALKIN,180,1,0,0,1,220
ACCESSORIES,ACS085,SIDE MIRROR HONDA - HACHI,BAMC,70,0,0,0,0,150
ACCESSORIES,ACS086,SIDE MIRROR HONDA BAR END - SHARK KING,BAMC,250,3,0,0,3,350
ACCESSORIES,ACS087,SIDE MIRROR HONDA BLACK - MAKOTO,BAMC,50,0,0,0,0,120
ACCESSORIES,ACS088,SIDE MIRROR HONDA CARBON - SHARK KING,BAMC,120,0,0,0,0,200
ACCESSORIES,ACS089,SIDE MIRROR HONDA SMALL TITANIUM,BAMC,140,0,0,0,0,220
ACCESSORIES,ACS098,SIDE MIRROR RED - MRTR,BAMC,234,4,0,0,4,340
ACCESSORIES,ACS090,SIDE MIRROR UNIVERSAL - FOLDABLE,WALKIN,250,1,0,0,1,320
ELECTRICAL,ELE367,SIGNAL LIGHT ASSY TMX155 OLD CLEAR - SAIYAN,WEDZZ,76,1,0,0,1,150
ELECTRICAL,ELE366,SIGNAL LIGHT ASSY TMX155 OLD ORANGE - SAIYAN,WEDZZ,76,0,0,0,0,150
ELECTRICAL,ELE137,SIGNAL LIGHT BIG,WALKIN,90,0,0,0,0,120
ELECTRICAL,ELE138,SIGNAL LIGHT DOUBLE CONTACT - MARIN,PANGMASA,170,1,0,0,1,220
ELECTRICAL,ELE139,SIGNAL LIGHT DOUBLE CONTACT (YELLOW RED) UNIVERSAL,WALKIN,200,1,0,0,1,300
ELECTRICAL,ELE140,SIGNAL LIGHT SMALL,WALKIN,70,0,0,0,0,110
ELECTRICAL,ELE311,SIGNAL LIGHT SMALL SQUARE YELLOW,WALKIN,0,0,0,0,0,110
GASKET,GKT117,SILICON GASKET MAKER 1101 - SPEED THAI,WEDZZ,17,25,0,0,25,60
ENGINE,ENG104,SLIDE PIECE - BEAT F.I / 22011-KUB-T00,WALKIN,216,3,0,0,3,240
ENGINE,ENG105,SLIDE PIECE - MARIN,PANGMASA,55,1,0,0,1,90
ENGINE,ENG202,SLIDE PIECE CLICK/PCX/ADV - JVT,ARB18,90,4,0,0,4,200
ENGINE,ENG109,SLIDE PIECE MIO,ARB18,47,1,0,0,1,110
ENGINE,ENG203,SLIDE PIECE MIO - JVT,ARB18,87,5,0,0,5,200
ENGINE,ENG125,SLIDE PIECE MIO/M3/NMAX - RP,ARB18,70,0,0,0,0,150
ENGINE,ENG110,SLIDE PIECE MIOSPORTY,WALKIN,74,4,0,0,4,110
ENGINE,ENG111,SLIDE PIECE NMAX/AEROX/M3 - JVT,ARB18,95,6,0,0,6,200
ELECTRICAL,ELE143,SOCKET CONVERTER UNIVERSAL 4 PIN,WALKIN,38,6,0,0,6,65
ELECTRICAL,ELE145,SOCKET HEAD LIGHT MIO,WALKIN,40,0,0,0,0,100
ELECTRICAL,ELE146,SOCKET HEAD LIGHT STX BA20D B35,PANGMASA,35,18,0,0,18,100
ELECTRICAL,ELE147,SOCKET HEAD LIGHT TMX,WALKIN,50,0,0,0,0,100
ELECTRICAL,ELE318,SOCKET HEAD LIGHT TMX XRM MIO RAIDER H6 T19,ARB18,21,16,0,0,16,100
ELECTRICAL,ELE148,SOCKET HEAD LIGHT TMX XRM MIO RAIDER H6 T19,PANGMASA,10,44,0,0,44,100
ELECTRICAL,ELE149,SOCKET HORN PIN RED,BAMC,3,48,0,0,48,10
ELECTRICAL,ELE150,SOCKET RELAY 4-WIRE,PANGMASA,18,0,0,0,0,40
ELECTRICAL,ELE151,SOCKET RELAY 5-WIRE,BAMC,20,0,0,0,0,50
ELECTRICAL,ELE313,SOCKET RELAY NEW,ARB18,32,27,0,0,27,60
ELECTRICAL,ELE152,SOCKET SIGNAL LIGHT WINKER,PANGMASA,10,93,0,0,93,60
ELECTRICAL,ELE153,SOCKET TAIL LIGHT,PANGMASA,12,96,0,0,96,35
ELECTRICAL,ELE349,SPARK PLUG CAP BAJAJ - SAIYAN,WEDZZ,28,10,0,0,10,80
ELECTRICAL,ELE347,SPARK PLUG CAP BARAKO - SAIYAN,WEDZZ,28,9,0,0,9,80
ELECTRICAL,ELE353,SPARK PLUG CAP MIO T-TYPE - SAIYAN,WEDZZ,31,4,0,0,4,80
ELECTRICAL,ELE155,SPARK PLUG CAP RAIDER 150,WALKIN,60,1,0,0,1,100
ELECTRICAL,ELE351,SPARK PLUG CAP RAIDER150 - SAIYAN,WEDZZ,34,9,0,0,9,80
ELECTRICAL,ELE355,SPARK PLUG CAP TMX/XRM - SAIYAN,WEDZZ,28,0,0,0,0,80
ELECTRICAL,ELE412,SPARK PLUG CAP UNIVERSAL - MAKOTO,ARB18,13,6,0,0,6,80
ELECTRICAL,ELE156,SPARK PLUG CAP UNIVERSAL - MAKOTO,WALKIN,39,0,0,0,0,80
ELECTRICAL,ELE352,SPARK PLUG CC10N-6 - HELLA,WEDZZ,53,14,0,3,11,100
ELECTRICAL,ELE159,SPARK PLUG CC9N-7D - HELLA W125,WALKIN,74,8,0,0,8,160
ELECTRICAL,ELE350,SPARK PLUG CC9N-7D SHORT - HELLA,WEDZZ,67,50,0,0,50,120
ELECTRICAL,ELE299,SPARK PLUG CC9N-7D XRM/MIO/WAVE - HELLA,ARB18,59,50,0,0,50,130
ELECTRICAL,ELE354,SPARK PLUG CD10N-7D LONG TIP - HELLA,WEDZZ,67,50,0,0,50,120
ELECTRICAL,ELE160,SPARK PLUG CD12RN-7 - HELLA,PANGMASA,55,1,0,0,1,120
ELECTRICAL,ELE161,SPARK PLUG CD12RN-7 - HELLA,WALKIN,58,0,0,0,0,150
ELECTRICAL,ELE300,SPARK PLUG CD12RN-7 W125 SINGLE - HELLA,ARB18,47,40,0,0,40,120
ELECTRICAL,ELE348,SPARK PLUG CD9RP-7D,WEDZZ,67,48,0,0,48,120
ELECTRICAL,ELE356,SPARK PLUG CE8N-7D - HELLA,WEDZZ,67,30,0,0,30,120
ELECTRICAL,ELE301,SPARK PLUG CF9P-6 TMX - HELLA,ARB18,55,5,0,0,5,120
ELECTRICAL,ELE163,SPARK PLUG CH9P-8 - HELLA,PANGMASA,55,6,0,0,6,120
ELECTRICAL,ELE164,SPARK PLUG HELLA CC10N-6 XRM COPPER CORE,BAMC,70,0,0,0,0,120
ELECTRICAL,ELE165,SPARK PLUG HELLA CC9N-7D SHORT,WEDZZ,56,7,0,0,7,130
ELECTRICAL,ELE166,SPARK PLUG NGK C7HSA/C6HSA WAVE,ARB18,83,20,0,0,20,130
ELECTRICAL,ELE167,SPARK PLUG NGK CPR6EA-9S BC175/WAVE125,BAMC,105,2,0,0,2,160
ELECTRICAL,ELE168,SPARK PLUG NGK CPR8EA-9 WAVE125,BAMC,96,2,0,0,2,150
ELECTRICAL,ELE169,SPARK PLUG NGK CR7HSA MIOi125/MIO SOULi125,BAMC,105,3,0,0,3,160
ELECTRICAL,ELE170,SPARK PLUG NGK D8EA/D7EA TMX,ARB18,83,5,0,0,5,130
CABLE,CAB072,SPEED CABLE MIO - MAKOTO,ARB18,60,1,0,0,1,110
CABLE,CAB044,SPEED CABLE MIO - MAKOTO,WALKIN,93,0,0,0,0,150
CABLE,CAB045,SPEED CABLE RUSI - LTEUS,PANGMASA,40,5,0,0,5,80
CABLE,CAB046,SPEED CABLE SENSOR AEROX/NMAX FR,WALKIN,1495,1,0,0,1,1800
CABLE,CAB047,SPEED CABLE TMX150 - PHILRUIDA,PANGMASA,40,2,0,0,2,80
CABLE,CAB048,SPEED CABLE W100 - OTAKA,PANGMASA,43,1,0,0,1,85
CABLE,CAB049,SPEED CABLE W110 - LTEUS,PANGMASA,40,1,0,0,1,80
CABLE,CAB050,SPEED CABLE WAVE ALPHA - PHILRUIDA,PANGMASA,40,1,0,0,1,80
CABLE,CAB051,SPEED CABLE WAVE100R - SUNTAL,WALKIN,260,1,0,0,1,320
WHEEL,WHL057,SPEED GEAR BOX - FMP WAVE110,PANGMASA,65,1,0,0,1,115
WHEEL,WHL058,SPEED GEAR BOX - YAMAKOTO RAIDER,PANGMASA,65,1,0,0,1,115
WHEEL,WHL064,SPOKES 10G X 161 - GRS,PANGMASA,95,3,0,0,3,150
WHEEL,WHL065,SPOKES 10G X 184 - GRS,PANGMASA,99,5,0,0,5,15
WHEEL,WHL222,SPOKES 9G X 150 - YAGUSO,ARB18,235,1,0,0,1,350
WHEEL,WHL223,SPOKES 9G X 162 - YAGUSO,ARB18,241,3,0,0,3,350
WHEEL,WHL224,SPOKES 9G X 185/184 - YAGUSO,ARB18,235,1,0,0,1,350
WHEEL,WHL066,SPOKES AND NIPPLES 8G X 155 - KRYON,PANGMASA,96,5,0,0,5,150
WHEEL,WHL067,SPOKES AND NIPPLES 8G X 208 - KRYON,PANGMASA,108,5,0,0,5,160
MISCELLANEOUS,MIS001,SPRAY PAINT - SAMURAI,WALKIN,190,1,0,0,1,250
CHASSIS,CHS009,SPRING BRAKE PEDAL TV2 2P5,BAMC,14,4,0,0,4,40
CHASSIS,CHS010,SPRING CENTER STAND RS100 - KRYON,BAMC,12,7,0,0,7,40
CHASSIS,CHS011,SPRING SIDE STAND BARAKO,BAMC,14,4,0,0,4,40
CHASSIS,CHS012,SPRING SIDE STAND HD3,BAMC,15,8,0,0,8,40
CHASSIS,CHS013,SPRING SIDE STAND TMX,BAMC,14,4,0,0,4,40
CHAIN,CHN041,SPROCKET 14T - GRS (SUZUKIX4),PANGMASA,35,2,0,0,2,75
CHAIN,CHN042,SPROCKET 14T 428 TMX SUPREMO - OTAKA,BAMC,40,3,0,0,3,100
CHAIN,CHN088,SPROCKET 14T CG125,ARB18,37,1,0,1,0,80
CHAIN,CHN043,SPROCKET 14T TMX,ARB18,33,5,0,0,5,80
CHAIN,CHN081,SPROCKET 15T CG125/TMX125 - YSK/IPART/CSL,ARB18,36,0,0,0,0,90
CHAIN,CHN074,SPROCKET 15T TMX - SKS,ARB18,36,0,0,0,0,90
CHAIN,CHN046,SPROCKET 24T 428 XRM110 - MRTR,BAMC,115,1,0,0,1,200
CHAIN,CHN082,SPROCKET 32T HD3 - SKS,ARB18,115,1,0,0,1,200
CHAIN,CHN075,SPROCKET 32T TMX - YSK,ARB18,120,1,0,0,1,200
CHAIN,CHN083,SPROCKET 34T HD3/X4 - SKS,ARB18,117,2,0,0,2,200
CHAIN,CHN076,SPROCKET 34T TMX - SKS,ARB18,114,2,0,0,2,200
CHAIN,CHN048,SPROCKET 34T XRM - MASAYA,PANGMASA,91,1,0,0,1,145
CHAIN,CHN084,SPROCKET 36T HD3/X4 - SKS,ARB18,117,2,0,0,2,200
CHAIN,CHN077,SPROCKET 36T TMX - SKS,ARB18,116,0,0,0,0,200
CHAIN,CHN049,SPROCKET 38T   JAPAN (TMX),WALKIN,270,1,0,0,1,350
CHAIN,CHN050,SPROCKET 38T - FOR (TMX),PANGMASA,108,0,0,0,0,150
CHAIN,CHN051,SPROCKET 38T - SV,PANGMASA,155,1,0,0,1,200
CHAIN,CHN078,SPROCKET 38T TMX - SKS,ARB18,115,4,0,0,4,200
CHAIN,CHN052,SPROCKET 40T XRM - FMP,PANGMASA,115,2,0,0,2,170
CHAIN,CHN053,SPROCKET 428-13T XRM110/C100 - SEPTWOLVES,BAMC,27,2,0,0,2,80
CHAIN,CHN054,SPROCKET 428-14T BC175/BARAKO - TAKASAGO,BAMC,92,1,0,0,1,145
CHAIN,CHN055,SPROCKET 428-14T CT100/BAJAJ - SPR,BAMC,39,2,0,0,2,80
CHAIN,CHN056,SPROCKET 428-14T RAIDER150 - V-ORMAX,BAMC,34,1,0,0,1,90
CHAIN,CHN057,SPROCKET 428-14T SNIPER135 - SEPTWOLVES,BAMC,40,2,0,0,2,90
CHAIN,CHN058,SPROCKET 428-14T TMX SUPREMO - SEPTWOLVES,BAMC,29,1,0,0,1,80
CHAIN,CHN059,SPROCKET 428-16T TMX SUPREMO - TAKASAGO,BAMC,101,2,0,0,2,155
CHAIN,CHN060,SPROCKET 428-16T TMX155 - V-ORMAX,BAMC,30,0,0,0,0,80
CHAIN,CHN061,SPROCKET 428-34T BC175/BARAKO BLACK- SEPTWOLVES,BAMC,92,1,0,0,1,150
CHAIN,CHN062,SPROCKET 428-34T CT100 AURA BLACK- MURAKAMI,BAMC,118,1,0,0,1,170
CHAIN,CHN063,SPROCKET 428-34T HD3 BLACK- SEPTWOLVES,BAMC,107,1,0,0,1,160
CHAIN,CHN064,SPROCKET 428-34T RAIDER150/SHOGUN BLACK - MURAKAMI,BAMC,118,1,0,0,1,170
CHAIN,CHN065,SPROCKET 428-34T RAIDER150/SHOGUN/SMASH BLACK - SEPTWOLVES,BAMC,107,1,0,0,1,160
